	A32_Cntrl	A36_Cntrl	A37_Cntrl	A39_Cntrl	A50_Cntrl	A33_KO	A35_KO	A51_KO
ENSMUSG00000000359.3	11.9726552380514	9.13679847001353	0	5.21361360657855	11.2581644470583	8.66837862091322	13.3584454805795	4.37625318972926
ENSMUSG00000000365.8	1.26027949874225	0	1.36960848280452	4.34467800548213	0	0	0	0
ENSMUSG00000000374.7	151.863679598441	137.051977050203	132.852022832038	126.864597760078	128.343074696464	302.430098551861	411.029091710138	397.14497696793
ENSMUSG00000000378.11	48.5207607015766	43.8566326560649	94.5029853135116	53.0050716668819	31.5228604517631	57.7891908060881	95.564263822607	57.9853547639126
ENSMUSG00000000381.10	0	3.65471938800541	1.36960848280452	0	0	4.81576590050735	41.1029091710138	4.37625318972926
ENSMUSG00000000384.11	278.521769222037	296.032270428438	597.149298502769	488.341807816191	347.8772814141	450.755688287488	677.170428592452	679.413307705467
ENSMUSG00000000385.7	6.30139749371125	1.82735969400271	0	2.60680680328928	0	1.92630636020294	0	2.18812659486463
ENSMUSG00000000386.10	35.287825964783	0	0	0.868935601096425	0	6.74207226071028	4.11029091710138	2.18812659486463
ENSMUSG00000000392.13	19.5343322305049	25.5830357160379	0	12.16509841535	10.1323480023524	3.85261272040588	18.4963091269562	3.28218989229694
ENSMUSG00000000394.11	0	0	0	0	0	0	0	0
ENSMUSG00000000399.7	44.1097824559787	47.5113520440703	57.5235562777897	43.4467800548213	32.648676896469	34.6735144836529	32.882327336811	66.7378611433712
ENSMUSG00000000402.2	0	0	0	0	0	0	0	0
ENSMUSG00000000409.10	0	0.913679847001353	1.36960848280452	2.60680680328928	0	1.92630636020294	0	0
ENSMUSG00000000411.7	2.5205589974845	2.74103954100406	0	0.868935601096425	0	6.74207226071028	1.02757272927534	4.37625318972926
ENSMUSG00000000416.12	10.7123757393091	13.7051977050203	2.73921696560903	6.08254920767498	42.7810248988214	13.4841445214206	12.3308727513041	5.47031648716157
ENSMUSG00000000420.11	114.685434385545	95.936383935142	71.2196411058348	93.8450449184139	75.4297017952904	112.688922071872	59.59921829797	97.3716334714759
ENSMUSG00000000435.1	0	0	0	0	0	0	0	0
ENSMUSG00000000439.8	24.5754502254739	31.9787946450473	16.4353017936542	57.3497496723641	63.0457209035263	24.0788295025367	87.3436819884043	5.47031648716157
ENSMUSG00000000440.8	18.9041924811337	11.8778380110176	4.10882544841355	8.68935601096425	15.7614302258816	7.70522544081175	21.5790273147822	0
ENSMUSG00000000441.13	624.468491626785	510.747034473756	453.340407808295	464.011610985491	473.968723221153	949.669035580049	1010.10399287766	661.90829494655
ENSMUSG00000000486.9	0.630139749371125	0.913679847001353	2.73921696560903	3.4757424043857	0	0.963153180101469	0	0
ENSMUSG00000000489.6	23.9453104761027	23.7556760220352	24.6529526904813	20.8544544263142	31.5228604517631	33.7103613035514	61.6543637565206	4.37625318972926
ENSMUSG00000000530.12	29.6165682204429	29.2377551040433	24.6529526904813	37.3642308471463	58.542455124703	45.268199464769	16.4411636684055	14.2228228666201
ENSMUSG00000000531.4	13.8630744861647	21.9283163280325	5.47843393121806	18.2476476230249	7.88071511294078	24.0788295025367	25.6893182318836	36.1040888152664
ENSMUSG00000000532.10	113.425154886802	124.260459192184	71.2196411058348	146.850116585296	83.3104169082311	103.057390270857	130.501736617969	134.569785584175
ENSMUSG00000000538.14	747.345742754154	943.831281952397	910.789641065003	983.635100441154	954.692345110541	898.621917034671	1154.99174770549	868.686258161257
ENSMUSG00000000544.10	0	0	0	0	0	1.92630636020294	8.22058183420275	8.75250637945851
ENSMUSG00000000552.9	17.6439129823915	4.56839923500676	1.36960848280452	5.21361360657855	4.5032657788233	19.2630636020294	24.6617455026083	8.75250637945851
ENSMUSG00000000555.6	436.68684631419	448.616804877664	517.712006500107	499.637970630445	405.293920094097	1840.58572717391	1936.97459468402	2272.36946876692
ENSMUSG00000000560.5	0	0	0	0	0	0	0	0
ENSMUSG00000000561.10	57.9728569421435	71.2670280661055	78.0676835198574	71.2527192899069	85.5620497976428	148.325589735626	191.128527645214	111.594456338096
ENSMUSG00000000562.4	0	0.913679847001353	2.73921696560903	4.34467800548213	0	7.70522544081175	14.3860182098548	1.09406329743231
ENSMUSG00000000563.13	197.233741553162	172.685491083256	76.6980750370529	129.471404563367	148.607770701169	176.257031958569	170.577073059707	160.82730472255
ENSMUSG00000000567.5	8.82195649119575	6.39575892900947	1.36960848280452	0.868935601096425	4.5032657788233	6.74207226071028	5.13786364637672	17.505012758917
ENSMUSG00000000568.11	209.206396791213	160.807653072238	206.810880903482	201.593059454371	182.382264042344	327.4720812345	301.078809677676	270.233634465782
ENSMUSG00000000579.10	2.5205589974845	6.39575892900947	4.10882544841355	2.60680680328928	7.88071511294078	0.963153180101469	7.19300910492741	0
ENSMUSG00000000581.4	8.19181674182462	15.532557399023	5.47843393121806	3.4757424043857	11.2581644470583	1.92630636020294	4.11029091710138	9.84656967689083
ENSMUSG00000000594.7	5.67125774434012	8.22311862301217	10.9568678624361	2.60680680328928	5.62908222352913	7.70522544081175	15.4135909391302	8.75250637945851
ENSMUSG00000000600.11	163.206195087121	128.828858427191	80.8069004854664	111.223756940342	64.1715373482321	114.615228432075	64.7370819443467	55.797228169048
ENSMUSG00000000605.8	135.480046114792	160.807653072238	86.2853344166845	88.6314313118354	123.839808917641	105.946849811162	100.702127468984	77.6784941176943
ENSMUSG00000000606.11	0	0	0	0	0	0	0	0
ENSMUSG00000000617.10	0	0	0	0	0	0	0	0
ENSMUSG00000000627.11	1.26027949874225	0	0	0	0	0	0	1.09406329743231
ENSMUSG00000000628.6	1081.31980992085	1504.83070801123	2713.19440443575	2567.70470123994	2212.22931384695	1996.61654235035	2594.62114142024	2463.83054581757
ENSMUSG00000000631.15	2204.22884330019	2396.58223868455	4443.00991821785	3190.73152722607	3277.25167053866	2452.18799653834	2830.96286915357	3184.81825882547
ENSMUSG00000000632.9	0	0.913679847001353	0	0	0	0	0	0
ENSMUSG00000000673.8	1.89041924811337	0	0	0.868935601096425	5.62908222352913	0	0	2.18812659486463
ENSMUSG00000000682.7	3.78083849622675	1.82735969400271	0	0.868935601096425	0	0.963153180101469	7.19300910492741	2.18812659486463
ENSMUSG00000000686.11	3.78083849622675	5.48207908200812	1.36960848280452	0	10.1323480023524	8.66837862091322	1.02757272927534	0
ENSMUSG00000000690.5	1.89041924811337	0	0	2.60680680328928	0	0	0	0
ENSMUSG00000000693.6	15.123353984907	7.30943877601082	19.1745187592632	13.0340340164464	12.3839808917641	19.2630636020294	13.3584454805795	37.1981521126987
ENSMUSG00000000701.7	0	0	0	0	0	0	0	0
ENSMUSG00000000706.11	0	0	0	0	0	0	0	0
ENSMUSG00000000708.10	147.452701352843	66.6986288310988	90.3941598650981	76.4663328964854	88.9394991317603	128.099372953495	67.8198001321727	158.639178127686
ENSMUSG00000000711.2	33.3974067166696	31.9787946450473	49.3059053809626	45.1846512570141	34.9003097858806	58.7523439861896	26.7168909611589	62.3616079536419
ENSMUSG00000000724.10	11.9726552380514	13.7051977050203	24.6529526904813	10.4272272131571	7.88071511294078	46.2313526448705	59.59921829797	25.1634558409432
ENSMUSG00000000730.9	0	0	0	0.868935601096425	0	0	2.05514545855069	0
ENSMUSG00000000731.11	0.630139749371125	0	0	0	0	0	0	0
ENSMUSG00000000732.8	6.30139749371125	0.913679847001353	12.3264763452406	0.868935601096425	7.88071511294078	0.963153180101469	0	6.56437978459388
ENSMUSG00000000738.13	80.0277481701329	63.9575892900947	154.76575855691	112.961628142535	139.601239143522	106.910002991263	154.135909391302	195.837330240384
ENSMUSG00000000739.9	1.26027949874225	0.913679847001353	0	1.73787120219285	0	1.92630636020294	0	1.09406329743231
ENSMUSG00000000740.7	17.0137732330204	9.13679847001353	13.6960848280452	12.16509841535	18.0130631152932	23.1156763224353	22.6066000440576	56.8912914664803
ENSMUSG00000000743.8	27.0960092229584	83.1448660771231	87.654942899489	96.4518517217032	68.6748031270554	49.1208121851749	63.7095092150713	62.3616079536419
ENSMUSG00000000751.9	59.2331364408857	66.6986288310988	35.6098205529174	82.5488821041604	73.1780689058787	16.373604061725	18.4963091269562	24.0693925435109
ENSMUSG00000000753.11	16.3836334836492	27.4103954100406	19.1745187592632	11.2961628142535	15.7614302258816	21.1893699622323	21.5790273147822	61.2675446562096
ENSMUSG00000000759.10	227.480449522976	174.512850777258	173.940277316174	192.03476784231	148.607770701169	100.167930730553	53.4337819223179	88.6191270920174
ENSMUSG00000000766.14	0	0	0	0	0	0	0	0
ENSMUSG00000000776.8	37.1782452128964	20.1009566340298	12.3264763452406	46.0535868581105	19.138879559999	35.6366676637544	26.7168909611589	41.5744053024279
ENSMUSG00000000782.11	0.630139749371125	4.56839923500676	4.10882544841355	4.34467800548213	0	29.8577485831455	16.4411636684055	7.6584430820262
ENSMUSG00000000787.8	253.316179247192	250.348278078371	99.9814192447297	192.903703443406	240.924719167047	287.982800850339	355.540164329269	291.020837116996
ENSMUSG00000000791.8	0.630139749371125	0.913679847001353	0	0	0	2.88945954030441	0	2.18812659486463
ENSMUSG00000000792.2	0.630139749371125	0	2.73921696560903	0.868935601096425	0	8.66837862091322	5.13786364637672	9.84656967689083
ENSMUSG00000000794.8	11.9726552380514	22.8419961750338	9.58725937963161	22.5923256285071	9.00653155764661	7.70522544081175	11.3033000220288	7.6584430820262
ENSMUSG00000000804.10	153.123959097183	98.6774234761461	109.568678624361	122.519919754596	88.9394991317603	142.546670655017	141.805036639997	138.946038773904
ENSMUSG00000000805.14	27.7261489723295	25.5830357160379	20.5441272420677	9.55829161206068	21.3905124494107	21.1893699622323	10.2757272927534	19.6931393537817
ENSMUSG00000000811.9	28.9864284710717	32.8924744920487	30.1313866216994	40.839973251532	39.4035755647039	22.1525231423338	5.13786364637672	12.0346962717555
ENSMUSG00000000817.10	0	0	0	0	0	0	0	0
ENSMUSG00000000823.12	247.644921502852	194.613807411288	387.599200633678	351.918918444052	255.560332948223	143.509823835119	151.053191203476	115.970709527825
ENSMUSG00000000826.12	180.219968320142	207.405325269307	223.246182697136	237.219419099324	181.256447597638	230.193610044251	273.334345987242	200.213583430113
ENSMUSG00000000827.14	298.686241201913	425.77480870263	332.814861321497	400.579312105452	491.981786336446	148.325589735626	143.860182098548	137.851975476472
ENSMUSG00000000838.13	165.096614335235	116.951020416173	113.677504072775	108.616950137053	95.6943977999952	226.340997323845	191.128527645214	128.005405799581
ENSMUSG00000000861.11	105.233338144978	79.4901466891177	76.6980750370529	91.2382381151247	131.720524030582	45.268199464769	44.1856273588398	33.9159622204017
ENSMUSG00000000869.8	3.15069874685562	1.82735969400271	1.36960848280452	4.34467800548213	2.25163288941165	2.88945954030441	3.08271818782603	5.47031648716157
ENSMUSG00000000876.7	43.4796427066076	51.1660714320758	38.3490375185265	39.1021020493391	48.4101071223505	21.1893699622323	10.2757272927534	9.84656967689083
ENSMUSG00000000881.8	93.2606829069265	105.986862252157	143.808890694474	168.573506612707	163.243384482345	78.015407588219	178.79765489391	97.3716334714759
ENSMUSG00000000884.12	8.19181674182462	2.74103954100406	2.73921696560903	6.08254920767498	18.0130631152932	3.85261272040588	6.16543637565206	4.37625318972926
ENSMUSG00000000889.8	27.0960092229584	17.3599170930257	6.84804241402258	13.9029696175428	64.1715373482321	3.85261272040588	9.2481545634781	8.75250637945851
ENSMUSG00000000901.11	14.4932142355359	10.0504783170149	13.6960848280452	27.8059392350856	16.8872466705874	3.85261272040588	1.02757272927534	6.56437978459388
ENSMUSG00000000902.9	136.110185864163	158.980293378235	147.917716142888	184.214347432442	150.859403590581	228.267303684048	212.707554959996	157.545114830253
ENSMUSG00000000903.3	0	0	2.73921696560903	0.868935601096425	2.25163288941165	4.81576590050735	8.22058183420275	4.37625318972926
ENSMUSG00000000915.11	39.0686644610097	43.8566326560649	52.0451223465716	50.3982648635927	59.6682715694088	200.335861461106	174.687363976809	259.293001491458
ENSMUSG00000000916.11	47.8906209522055	47.5113520440703	69.8500326230303	66.0391056833283	42.7810248988214	18.2999104219279	13.3584454805795	29.5397090306725
ENSMUSG00000000934.8	10.7123757393091	19.1872767870284	1.36960848280452	1.73787120219285	0	6.74207226071028	14.3860182098548	4.37625318972926
ENSMUSG00000000938.11	0	0	0	0	0	0	0	0
ENSMUSG00000000942.10	0	0	0	0	7.88071511294078	0	0	0
ENSMUSG00000000948.12	282.932747467635	311.564827827461	284.878564423339	145.981180984199	166.620833816462	80.9048671285234	53.4337819223179	24.0693925435109
ENSMUSG00000000957.8	17.6439129823915	19.1872767870284	34.2402120701129	26.0680680328928	16.8872466705874	43.3418931045661	30.8271818782603	30.6337723281048
ENSMUSG00000000958.5	11.3425154886802	16.4462372460243	28.7617781388948	10.4272272131571	22.5163288941165	12.5209913413191	1.02757272927534	7.6584430820262
ENSMUSG00000000959.5	157.534937342781	109.641581640162	126.003980418015	97.3207873227996	102.44929646823	43.3418931045661	49.3234910052165	61.2675446562096
ENSMUSG00000000976.9	143.041723107245	95.0227040881407	121.895154969602	103.403336530475	42.7810248988214	32.74720812345	18.4963091269562	20.787202651214
ENSMUSG00000000982.5	0	0	2.73921696560903	0	0	0	2.05514545855069	0
ENSMUSG00000000983.9	0	0	0	0	0	0	0	0
ENSMUSG00000001014.5	0	0	0	0	0	0	0	0
ENSMUSG00000001016.8	49.1509004509477	59.3891900550879	80.8069004854664	59.0876208745569	40.5293920094097	79.9417139484219	195.238818562315	43.7625318972926
ENSMUSG00000001017.11	277.891629472666	280.499713029415	293.096215320166	283.273005957435	327.612585409395	320.730008973789	385.339773478254	336.971495609153
ENSMUSG00000001018.11	92.0004034081842	92.2816645471366	82.176508968271	78.2042040986783	41.6552084541156	31.7840549433485	33.9099000660864	54.7031648716157
ENSMUSG00000001020.7	0	2.74103954100406	0	0	5.62908222352913	0.963153180101469	2.05514545855069	0
ENSMUSG00000001021.8	0	0	0	0	0	0	0	0
ENSMUSG00000001023.6	0	0	0	0	0	0	0	0
ENSMUSG00000001025.4	0.630139749371125	0	0	4.34467800548213	2.25163288941165	7.70522544081175	5.13786364637672	13.1287595691878
ENSMUSG00000001027.7	73.0962109270505	97.7637436291447	78.0676835198574	57.3497496723641	68.6748031270554	5.77891908060881	35.965045524637	0
ENSMUSG00000001029.11	21.4247514786182	14.6188775520216	16.4353017936542	14.7719052186392	15.7614302258816	3.85261272040588	16.4411636684055	3.28218989229694
ENSMUSG00000001034.13	27.0960092229584	19.1872767870284	16.4353017936542	26.9370036339892	42.7810248988214	21.1893699622323	19.5238818562315	38.292215410131
ENSMUSG00000001036.13	82.5483071676174	144.361415826214	63.0019902090077	67.7769768855212	133.972156919993	31.7840549433485	40.0753364417384	63.4556712510742
ENSMUSG00000001039.8	11.3425154886802	27.4103954100406	16.4353017936542	13.0340340164464	10.1323480023524	6.74207226071028	15.4135909391302	9.84656967689083
ENSMUSG00000001052.11	248.905201001594	221.110522974327	223.246182697136	238.957290301517	172.249916039991	321.693162153891	299.023664219125	259.293001491458
ENSMUSG00000001053.11	5.67125774434012	10.0504783170149	9.58725937963161	10.4272272131571	13.5097973364699	5.77891908060881	9.2481545634781	1.09406329743231
ENSMUSG00000001054.5	28.3562887217006	17.3599170930257	43.8274714497445	21.7233900274106	33.7744933411748	17.3367572418264	27.7444636904343	20.787202651214
ENSMUSG00000001056.3	1.26027949874225	3.65471938800541	9.58725937963161	0	0	18.2999104219279	1.02757272927534	28.4456457332402
ENSMUSG00000001062.13	118.466272881771	114.209980875169	162.983409453737	142.505438579814	144.104504922346	99.2047775504513	105.83999111536	83.1488106048559
ENSMUSG00000001065.10	146.822561603472	137.051977050203	131.482414349234	223.316449481781	194.766244934108	104.020543450959	148.998045744925	238.505798840244
ENSMUSG00000001076.6	0	0	0	0	0	0.963153180101469	0	0
ENSMUSG00000001082.8	12.6027949874225	15.532557399023	20.5441272420677	23.4612612296035	11.2581644470583	6.74207226071028	11.3033000220288	9.84656967689083
ENSMUSG00000001089.10	565.235355185899	714.497640355058	649.194420849341	822.013078637218	711.515993054082	1225.13084508907	1084.08922938549	1087.49891764772
ENSMUSG00000001095.5	0	0	0	0	0	0	0	0
ENSMUSG00000001098.11	37.8083849622675	65.7849489840974	57.5235562777897	43.4467800548213	73.1780689058787	110.762615711669	52.4062091930425	77.6784941176943
ENSMUSG00000001100.6	92.6305431575554	99.5911033231475	127.37358890082	118.175241749114	85.5620497976428	106.910002991263	143.860182098548	91.9013169843144
ENSMUSG00000001103.7	0	0	1.36960848280452	1.73787120219285	5.62908222352913	0	0	0
ENSMUSG00000001105.11	49.1509004509477	32.8924744920487	39.718646001331	40.839973251532	14.6356137811757	120.394147512684	157.218627579128	187.084823860926
ENSMUSG00000001119.7	110.274456139947	154.411894143229	102.720636210339	129.471404563367	108.078378691759	164.699193797351	256.893182318836	250.540495112
ENSMUSG00000001120.11	8.19181674182462	6.39575892900947	5.47843393121806	2.60680680328928	18.0130631152932	5.77891908060881	10.2757272927534	3.28218989229694
ENSMUSG00000001123.11	55.452297944659	21.0146364810311	5.47843393121806	15.6408408197357	16.8872466705874	26.9682890428411	30.8271818782603	17.505012758917
ENSMUSG00000001127.8	420.933352579911	465.063042123689	373.903115805633	536.133265876494	534.762811235267	287.982800850339	324.712982451009	272.421761060646
ENSMUSG00000001128.7	68.0550929320815	87.7132653121299	65.7412071746168	90.3693025140282	67.5489866823496	19.2630636020294	38.0201909831877	40.4803420049956
ENSMUSG00000001131.7	2.5205589974845	0	5.47843393121806	4.34467800548213	3.37744933411748	29.8577485831455	48.2959182759412	39.3862787075633
ENSMUSG00000001134.5	11.9726552380514	10.9641581640162	6.84804241402258	10.4272272131571	16.8872466705874	15.4104508816235	4.11029091710138	1.09406329743231
ENSMUSG00000001138.9	149.973260350328	180.908609706268	253.377569318835	192.03476784231	201.521143602343	213.820005982526	270.251627799416	172.862000994306
ENSMUSG00000001143.9	212.357095538069	234.815720679348	302.683474699798	307.603202788135	255.560332948223	115.578381612176	151.053191203476	118.15883612269
ENSMUSG00000001150.6	307.508197693109	347.198341860514	514.972789534498	515.27881145018	421.055350319979	136.767751574409	180.852800352461	215.530469594166
ENSMUSG00000001151.9	896.05872360574	970.327997515437	1605.18114184689	1467.63223025186	1260.91441807053	611.602269364433	538.44811014028	946.364752278952
ENSMUSG00000001155.9	0	0.913679847001353	1.36960848280452	2.60680680328928	0	9.63153180101469	4.11029091710138	2.18812659486463
ENSMUSG00000001156.7	46.6303414534632	70.3533482191042	41.0882544841355	42.5778444537248	28.1454111176457	35.6366676637544	48.2959182759412	29.5397090306725
ENSMUSG00000001157.9	63.6441146864836	77.662786995115	64.3715986918123	72.1216548910033	56.2908222352913	21.1893699622323	30.8271818782603	20.787202651214
ENSMUSG00000001158.9	23.3151707267316	19.1872767870284	50.6755138637671	11.2961628142535	20.2646960047049	14.447297701522	17.4687363976808	24.0693925435109
ENSMUSG00000001166.13	5.041117994969	0.913679847001353	0	5.21361360657855	14.6356137811757	0.963153180101469	1.02757272927534	5.47031648716157
ENSMUSG00000001168.12	2.5205589974845	0	0	0.868935601096425	1.12581644470583	0	0	0
ENSMUSG00000001173.11	252.05589974845	178.167570165264	183.527536695805	184.214347432442	155.362669369404	113.652075251973	100.702127468984	178.332317481467
ENSMUSG00000001175.9	156.274657844039	157.152933684233	71.2196411058348	103.403336530475	147.481954256463	167.588653337656	103.78484565681	95.1835068766113
ENSMUSG00000001211.10	608.084858143136	465.063042123689	445.122756911468	528.312845466627	542.643526348208	177.22018513867	239.424445921155	330.407115824559
ENSMUSG00000001225.8	1.26027949874225	0	0	0	0	0	1.02757272927534	2.18812659486463
ENSMUSG00000001227.7	18.2740527317626	15.532557399023	19.1745187592632	15.6408408197357	15.7614302258816	14.447297701522	13.3584454805795	32.8218989229694
ENSMUSG00000001228.10	13.8630744861647	5.48207908200812	26.0225611732858	30.4127460383749	16.8872466705874	6.74207226071028	12.3308727513041	20.787202651214
ENSMUSG00000001229.7	61.7536954383702	68.5259885251015	52.0451223465716	76.4663328964854	49.5359235670564	35.6366676637544	33.9099000660864	51.4209749793188
ENSMUSG00000001240.9	23.3151707267316	18.2735969400271	20.5441272420677	21.7233900274106	23.6421453388223	13.4841445214206	39.0477637124631	5.47031648716157
ENSMUSG00000001247.12	45.370061954721	80.403826536119	53.4147308293761	38.2331664482427	73.1780689058787	122.320453872887	128.446591159418	112.688519635528
ENSMUSG00000001248.10	222.439331528007	345.370982166511	493.059053809626	425.778444537248	321.983503185866	316.877396253383	279.499782362894	353.382445070637
ENSMUSG00000001249.10	7.5616769924535	0.913679847001353	4.10882544841355	5.21361360657855	11.2581644470583	3.85261272040588	6.16543637565206	1.09406329743231
ENSMUSG00000001260.6	0.630139749371125	0	0	0	0	0	0	0
ENSMUSG00000001270.8	14.4932142355359	25.5830357160379	58.8931647605942	31.2816816394713	24.7679617835282	40.4524335642617	43.1580546295645	38.292215410131
ENSMUSG00000001280.8	210.466676289956	206.491645422306	156.135367039715	107.748014535957	168.872466705874	627.012720246056	333.961137014487	509.833496603458
ENSMUSG00000001281.5	18.9041924811337	33.8061543390501	24.6529526904813	28.674874836182	31.5228604517631	19.2630636020294	39.0477637124631	38.292215410131
ENSMUSG00000001285.8	43.4796427066076	34.7198341860514	36.9794290357219	57.3497496723641	64.1715373482321	26.0051358627397	48.2959182759412	10.9406329743231
ENSMUSG00000001288.10	12.6027949874225	25.5830357160379	23.2833442076768	26.0680680328928	2.25163288941165	18.2999104219279	10.2757272927534	28.4456457332402
ENSMUSG00000001289.8	25.8357297242161	25.5830357160379	30.1313866216994	35.6263596449534	37.1519426752923	17.3367572418264	22.6066000440576	39.3862787075633
ENSMUSG00000001300.11	56.7125774434012	43.8566326560649	42.45786296694	46.922522459207	43.9068413435272	261.014511807498	196.266391291591	126.911342502148
ENSMUSG00000001305.5	13.8630744861647	17.3599170930257	9.58725937963161	6.08254920767498	3.37744933411748	13.4841445214206	1.02757272927534	9.84656967689083
ENSMUSG00000001313.8	1.26027949874225	2.74103954100406	0	3.4757424043857	9.00653155764661	6.74207226071028	2.05514545855069	18.5990760563493
ENSMUSG00000001323.13	89.4798444106997	85.8859056181272	89.0245513822935	78.2042040986783	144.104504922346	59.7154971662911	79.1231001542015	77.6784941176943
ENSMUSG00000001333.9	129.178648621081	164.462372460244	157.504975522519	108.616950137053	185.759713376461	126.173066593292	100.702127468984	166.297621209712
ENSMUSG00000001334.9	173.288431077059	208.319005116308	309.531517113821	278.059392350856	226.289105385871	55.8628844458852	97.6194092811577	110.500393040664
ENSMUSG00000001348.10	0	0	0	0	0	0	0	0
ENSMUSG00000001349.4	2.5205589974845	5.48207908200812	9.58725937963161	4.34467800548213	1.12581644470583	19.2630636020294	3.08271818782603	1.09406329743231
ENSMUSG00000001366.10	180.850108069513	129.742538274192	105.459853175948	158.146279399549	167.746650261168	78.015407588219	75.0128092371001	90.8072536868821
ENSMUSG00000001376.13	89.4798444106997	82.2311862301218	95.8725937963161	59.9565564756534	72.0522524611729	38.5261272040588	17.4687363976808	26.2575191383755
ENSMUSG00000001380.6	27.0960092229584	26.4967155630392	21.9137357248723	29.5438104372785	12.3839808917641	27.9314422229426	31.8547546075357	39.3862787075633
ENSMUSG00000001383.8	30.246707969814	28.3240752570419	56.1539477949852	21.7233900274106	40.5293920094097	11.5578381612176	41.1029091710138	28.4456457332402
ENSMUSG00000001403.9	0	0	4.10882544841355	3.4757424043857	1.12581644470583	7.70522544081175	19.5238818562315	7.6584430820262
ENSMUSG00000001415.6	333.343927417325	369.126658188547	524.56004891413	437.074607351502	441.320046324684	435.345237405864	450.076855422601	496.704737034271
ENSMUSG00000001416.9	145.56228210473	130.656218121193	165.722626419346	177.262862623671	165.495017371756	318.803702613586	398.698218958834	272.421761060646
ENSMUSG00000001418.9	17.0137732330204	27.4103954100406	12.3264763452406	23.4612612296035	29.2712275623515	16.373604061725	14.3860182098548	27.3515824358079
ENSMUSG00000001419.13	1347.23878415547	1333.97257662198	1868.14597054536	1539.75388514287	1375.74769543052	1153.85750976156	1590.68258491823	1404.77727390309
ENSMUSG00000001420.9	0	0	0	0	0	33.7103613035514	44.1856273588398	38.292215410131
ENSMUSG00000001424.10	316.960293933676	221.110522974327	172.570668833369	205.068801858756	157.614302258816	392.966497481399	441.856273588398	406.991546644821
ENSMUSG00000001435.10	17.6439129823915	34.7198341860514	80.8069004854664	24.3301968306999	13.5097973364699	22.1525231423338	24.6617455026083	31.7278356255371
ENSMUSG00000001436.11	13.8630744861647	10.9641581640162	21.9137357248723	2.60680680328928	12.3839808917641	0.963153180101469	1.02757272927534	14.2228228666201
ENSMUSG00000001440.5	197.863881302533	178.167570165264	132.852022832038	172.049249017092	189.137162710579	241.751448205469	222.98328225275	304.149596686183
ENSMUSG00000001441.9	267.809393482728	237.556760220352	180.788319730196	273.714714345374	167.746650261168	476.760824150227	390.477637124631	459.506584921572
ENSMUSG00000001444.2	0	0	0	0	0	0	0	0
ENSMUSG00000001445.6	44.7399222053499	46.597672197069	50.6755138637671	57.3497496723641	83.3104169082311	19.2630636020294	34.9374727953617	15.3168861640524
ENSMUSG00000001467.4	27.7261489723295	26.4967155630392	21.9137357248723	45.1846512570141	30.3970440070573	30.820901763247	22.6066000440576	32.8218989229694
ENSMUSG00000001472.12	432.906007817963	488.818718145724	420.469804220986	406.661861313127	378.274325421158	294.72487311105	310.326964241154	638.932965700471
ENSMUSG00000001473.6	28.9864284710717	33.8061543390501	64.3715986918123	50.3982648635927	72.0522524611729	91.4995521096396	42.1304819002891	101.747886661205
ENSMUSG00000001482.10	64.9043941852259	105.986862252157	135.591239797647	90.3693025140282	83.3104169082311	16.373604061725	31.8547546075357	41.5744053024279
ENSMUSG00000001493.9	5.041117994969	11.8778380110176	15.0656933108497	14.7719052186392	5.62908222352913	72.2364885076102	32.882327336811	29.5397090306725
ENSMUSG00000001494.6	0	3.65471938800541	0	0	1.12581644470583	0	0	4.37625318972926
ENSMUSG00000001496.11	0	0.913679847001353	0	0	0	0	0	0
ENSMUSG00000001497.14	0	0	2.73921696560903	0	0	0	0	0
ENSMUSG00000001504.10	11.3425154886802	12.7915178580189	19.1745187592632	8.68935601096425	16.8872466705874	35.6366676637544	22.6066000440576	18.5990760563493
ENSMUSG00000001506.10	126.658089623596	381.004496199564	447.861973877077	423.171637733959	418.803717430567	911.14290837599	920.705165430708	1284.43031118554
ENSMUSG00000001507.12	168.877452831461	117.864700263175	104.090244693143	92.1071737162211	119.336543138818	115.578381612176	116.115718408114	99.5597600663406
ENSMUSG00000001508.11	264.028554986501	234.815720679348	250.638352353226	265.894293935506	359.135445861159	154.104508816235	209.62483677217	136.757912179039
ENSMUSG00000001510.8	0	0	0	0	0	0	0	0
ENSMUSG00000001517.10	13.8630744861647	4.56839923500676	15.0656933108497	13.9029696175428	3.37744933411748	17.3367572418264	25.6893182318836	33.9159622204017
ENSMUSG00000001518.10	97.6716611525244	101.41846301715	138.330456763256	129.471404563367	78.8071511294078	39.4892803841602	26.7168909611589	76.584430820262
ENSMUSG00000001520.8	49.7810402003189	84.0585459241245	123.264763452406	89.5003669129318	55.1650057905855	29.8577485831455	49.3234910052165	55.797228169048
ENSMUSG00000001521.8	63.0139749371125	37.4608737270555	68.4804241402258	56.4808140712677	73.1780689058787	35.6366676637544	40.0753364417384	27.3515824358079
ENSMUSG00000001524.10	40.9590837091231	53.9071109730798	72.5892495886393	50.3982648635927	37.1519426752923	17.3367572418264	14.3860182098548	22.9753292460786
ENSMUSG00000001525.10	39.0686644610097	31.9787946450473	39.718646001331	67.7769768855212	28.1454111176457	83.7943266688278	94.5366910933317	90.8072536868821
ENSMUSG00000001542.6	63.0139749371125	52.0797512790771	46.5666884153535	19.1165832241214	32.648676896469	318.803702613586	353.485018870718	428.872812593467
